"","ensembl_gene_id","hgnc_symbol"
"740","ENSG00000054983","GALC"
"741","ENSG00000055044","NOP58"
"742","ENSG00000055070","SZRD1"
"743","ENSG00000055118","KCNH2"
"744","ENSG00000055130","CUL1"
"745","ENSG00000055147","FAM114A2"
"746","ENSG00000055163","CYFIP2"
"747","ENSG00000055208","TAB2"
"748","ENSG00000055211","GINM1"
"749","ENSG00000055332","EIF2AK2"
"750","ENSG00000055483","USP36"
"751","ENSG00000055609","KMT2C"
"752","ENSG00000055732","MCOLN3"
"753","ENSG00000055813","CCDC85A"
"754","ENSG00000055917","PUM2"
"755","ENSG00000055950","MRPL43"
"756","ENSG00000055955","ITIH4"
"757","ENSG00000055957","ITIH1"
"758","ENSG00000056050","HPF1"
"759","ENSG00000056097","ZFR"
"760","ENSG00000056277","ZNF280C"
"761","ENSG00000056291","NPFFR2"
"762","ENSG00000056487","PHF21B"
"763","ENSG00000056558","TRAF1"
"764","ENSG00000056586","RC3H2"
"765","ENSG00000056736","IL17RB"
"766","ENSG00000056972","TRAF3IP2"
"767","ENSG00000056998","GYG2"
"768","ENSG00000057019","DCBLD2"
"769","ENSG00000057149","SERPINB3"
"770","ENSG00000057252","SOAT1"
"771","ENSG00000057294","PKP2"
"772","ENSG00000057468","MSH4"
"773","ENSG00000057593","F7"
"774","ENSG00000057608","GDI2"
"775","ENSG00000057657","PRDM1"
"776","ENSG00000057663","ATG5"
"777","ENSG00000057704","TMCC3"
"778","ENSG00000057757","PITHD1"
"779","ENSG00000057935","MTA3"
"780","ENSG00000058056","USP13"
"781","ENSG00000058063","ATP11B"
"782","ENSG00000058085","LAMC2"
"783","ENSG00000058091","CDK14"
"784","ENSG00000058262","SEC61A1"
"785","ENSG00000058272","PPP1R12A"
"786","ENSG00000058335","RASGRF1"
"787","ENSG00000058404","CAMK2B"
"788","ENSG00000058453","CROCC"
"789","ENSG00000058600","POLR3E"
"790","ENSG00000058668","ATP2B4"
"791","ENSG00000058673","ZC3H11A"
"792","ENSG00000058729","RIOK2"
"793","ENSG00000058799","YIPF1"
"794","ENSG00000058804","NDC1"
"795","ENSG00000058866","DGKG"
"796","ENSG00000059122","FLYWCH1"
"797","ENSG00000059145","UNKL"
"798","ENSG00000059377","TBXAS1"
"799","ENSG00000059378","PARP12"
"800","ENSG00000059573","ALDH18A1"
"801","ENSG00000059588","TARBP1"
"802","ENSG00000059691","GATB"
"803","ENSG00000059728","MXD1"
"804","ENSG00000059758","CDK17"
"805","ENSG00000059769","DNAJC25"
"806","ENSG00000059804","SLC2A3"
"807","ENSG00000059915","PSD"
"808","ENSG00000060069","CTDP1"
"809","ENSG00000060138","YBX3"
"810","ENSG00000060140","STYK1"
"811","ENSG00000060237","WNK1"
"812","ENSG00000060303","RPS17P5"
"813","ENSG00000060339","CCAR1"
"814","ENSG00000060491","OGFR"
"815","ENSG00000060558","GNA15"
"816","ENSG00000060566","CREB3L3"
"817","ENSG00000060642","PIGV"
"818","ENSG00000060656","PTPRU"
"819","ENSG00000060688","SNRNP40"
"820","ENSG00000060709","RIMBP2"
"821","ENSG00000060718","COL11A1"
"822","ENSG00000060749","QSER1"
"823","ENSG00000060762","MPC1"
"824","ENSG00000060971","ACAA1"
"825","ENSG00000060982","BCAT1"
"826","ENSG00000061273","HDAC7"
"827","ENSG00000061337","LZTS1"
"828","ENSG00000061455","PRDM6"
"829","ENSG00000061492","WNT8A"
"830","ENSG00000061656","SPAG4"
"831","ENSG00000061676","NCKAP1"
"832","ENSG00000061794","MRPS35"
"833","ENSG00000061918","GUCY1B1"
"834","ENSG00000061936","SFSWAP"
"835","ENSG00000061938","TNK2"
"836","ENSG00000061987","MON2"
"837","ENSG00000062038","CDH3"
"838","ENSG00000062096","ARSF"
"839","ENSG00000062194","GPBP1"
"840","ENSG00000062282","DGAT2"
"841","ENSG00000062370","ZNF112"
"842","ENSG00000062485","CS"
"843","ENSG00000062524","LTK"
"844","ENSG00000062582","MRPS24"
"845","ENSG00000062598","ELMO2"
"846","ENSG00000062650","WAPL"
"847","ENSG00000062716","VMP1"
"848","ENSG00000062725","APPBP2"
"849","ENSG00000062822","POLD1"
"850","ENSG00000063015","SEZ6"
"851","ENSG00000063046","EIF4B"
"852","ENSG00000063127","SLC6A16"
"853","ENSG00000063169","BICRA"
"854","ENSG00000063176","SPHK2"
"855","ENSG00000063177","RPL18"
"856","ENSG00000063180","CA11"
"857","ENSG00000063241","ISOC2"
"858","ENSG00000063244","U2AF2"
"859","ENSG00000063245","EPN1"
"860","ENSG00000063322","MED29"
"861","ENSG00000063438","AHRR"
"862","ENSG00000063515","GSC2"
"863","ENSG00000063587","ZNF275"
"864","ENSG00000063601","MTMR1"
"865","ENSG00000063660","GPC1"
"866","ENSG00000063761","ADCK1"
"867","ENSG00000063854","HAGH"
"868","ENSG00000063978","RNF4"
"869","ENSG00000064012","CASP8"
"870","ENSG00000064042","LIMCH1"
"871","ENSG00000064102","INTS13"
"872","ENSG00000064115","TM7SF3"
"873","ENSG00000064195","DLX3"
"874","ENSG00000064199","SPA17"
"875","ENSG00000064201","TSPAN32"
"876","ENSG00000064205","CCN5"
"877","ENSG00000064218","DMRT3"
"878","ENSG00000064225","ST3GAL6"
"879","ENSG00000064270","ATP2C2"
"880","ENSG00000064300","NGFR"
"881","ENSG00000064309","CDON"
"882","ENSG00000064313","TAF2"
"883","ENSG00000064393","HIPK2"
"884","ENSG00000064419","TNPO3"
"885","ENSG00000064489","BORCS8-MEF2B"
"886","ENSG00000064490","RFXANK"
"887","ENSG00000064545","TMEM161A"
"888","ENSG00000064547","LPAR2"
"889","ENSG00000064601","CTSA"
"890","ENSG00000064607","SUGP2"
"891","ENSG00000064651","SLC12A2"
"892","ENSG00000064652","SNX24"
"893","ENSG00000064655","EYA2"
"894","ENSG00000064666","CNN2"
"895","ENSG00000064687","ABCA7"
"896","ENSG00000064692","SNCAIP"
"897","ENSG00000064703","DDX20"
"898","ENSG00000064726","BTBD1"
"899","ENSG00000064763","FAR2"
"900","ENSG00000064787","BCAS1"
"901","ENSG00000064835","POU1F1"
"902","ENSG00000064886","CHI3L2"
"903","ENSG00000064932","SBNO2"
"904","ENSG00000064933","PMS1"
"905","ENSG00000064961","HMG20B"
"906","ENSG00000064989","CALCRL"
"907","ENSG00000064995","TAF11"
"908","ENSG00000064999","ANKS1A"
"909","ENSG00000065000","AP3D1"
"910","ENSG00000065029","ZNF76"
"911","ENSG00000065054","SLC9A3R2"
"912","ENSG00000065057","NTHL1"
"913","ENSG00000065060","UHRF1BP1"
"914","ENSG00000065135","GNAI3"
"915","ENSG00000065150","IPO5"
"916","ENSG00000065154","OAT"
"917","ENSG00000065183","WDR3"
"918","ENSG00000065243","PKN2"
"919","ENSG00000065268","WDR18"
"920","ENSG00000065308","TRAM2"
"921","ENSG00000065320","NTN1"
"922","ENSG00000065325","GLP2R"
"923","ENSG00000065328","MCM10"
"924","ENSG00000065357","DGKA"
"925","ENSG00000065361","ERBB3"
"926","ENSG00000065371","ROPN1"
"927","ENSG00000065413","ANKRD44"
"928","ENSG00000065427","KARS1"
"929","ENSG00000065457","ADAT1"
"930","ENSG00000065485","PDIA5"
"931","ENSG00000065491","TBC1D22B"
"932","ENSG00000065518","NDUFB4"
"933","ENSG00000065526","SPEN"
"934","ENSG00000065534","MYLK"
"935","ENSG00000065548","ZC3H15"
"936","ENSG00000065559","MAP2K4"
"937","ENSG00000065600","PACC1"
"938","ENSG00000065609","SNAP91"
"939","ENSG00000065613","SLK"
"940","ENSG00000065615","CYB5R4"
"941","ENSG00000065618","COL17A1"
"942","ENSG00000065621","GSTO2"
"943","ENSG00000065665","SEC61A2"
"944","ENSG00000065675","PRKCQ"
"945","ENSG00000065717","TLE2"
"946","ENSG00000065802","ASB1"
"947","ENSG00000065809","FAM107B"
"948","ENSG00000065833","ME1"
"949","ENSG00000065882","TBC1D1"
"950","ENSG00000065883","CDK13"
"951","ENSG00000065911","MTHFD2"
"952","ENSG00000065923","SLC9A7"
"953","ENSG00000065970","FOXJ2"
"954","ENSG00000065978","YBX1"
"955","ENSG00000065989","PDE4A"
"956","ENSG00000066027","PPP2R5A"
"957","ENSG00000066032","CTNNA2"
"958","ENSG00000066044","ELAVL1"
"959","ENSG00000066056","TIE1"
"960","ENSG00000066084","DIP2B"
"961","ENSG00000066117","SMARCD1"
"962","ENSG00000066135","KDM4A"
"963","ENSG00000066136","NFYC"
"964","ENSG00000066185","ZMYND12"
"965","ENSG00000066230","SLC9A3"
"966","ENSG00000066248","NGEF"
"967","ENSG00000066279","ASPM"
"968","ENSG00000066294","CD84"
"969","ENSG00000066322","ELOVL1"
"970","ENSG00000066336","SPI1"
"971","ENSG00000066379","POLR1H"
"972","ENSG00000066382","MPPED2"
"973","ENSG00000066405","CLDN18"
"974","ENSG00000066422","ZBTB11"
"975","ENSG00000066427","ATXN3"
"976","ENSG00000066455","GOLGA5"
"977","ENSG00000066468","FGFR2"
"978","ENSG00000066557","LRRC40"
"979","ENSG00000066583","ISOC1"
"980","ENSG00000066629","EML1"
"981","ENSG00000066651","TRMT11"
"982","ENSG00000066654","THUMPD1"
"983","ENSG00000066697","MSANTD3"
"984","ENSG00000066735","KIF26A"
"985","ENSG00000066739","ATG2B"
"986","ENSG00000066777","ARFGEF1"
"987","ENSG00000066813","ACSM2B"
"988","ENSG00000066827","ZFAT"
"989","ENSG00000066855","MTFR1"
"990","ENSG00000066923","STAG3"
"991","ENSG00000066926","FECH"
"992","ENSG00000066933","MYO9A"
"993","ENSG00000067048","DDX3Y"
"994","ENSG00000067057","PFKP"
"995","ENSG00000067064","IDI1"
"996","ENSG00000067066","SP100"
"997","ENSG00000067082","KLF6"
"998","ENSG00000067113","PLPP1"
"999","ENSG00000067141","NEO1"
"1000","ENSG00000067167","TRAM1"
"1001","ENSG00000067177","PHKA1"
"1002","ENSG00000067182","TNFRSF1A"
"1003","ENSG00000067191","CACNB1"
"1004","ENSG00000067208","EVI5"
"1005","ENSG00000067221","STOML1"
"1006","ENSG00000067225","PKM"
"1007","ENSG00000067248","DHX29"
"1008","ENSG00000067334","DNTTIP2"
"1009","ENSG00000067365","METTL22"
"1010","ENSG00000067369","TP53BP1"
"1011","ENSG00000067445","TRO"
"1012","ENSG00000067533","RRP15"
"1013","ENSG00000067560","RHOA"
"1014","ENSG00000067596","DHX8"
"1015","ENSG00000067601","PMS2P4"
"1016","ENSG00000067606","PRKCZ"
"1017","ENSG00000067646","ZFY"
"1018","ENSG00000067704","IARS2"
"1019","ENSG00000067715","SYT1"
"1020","ENSG00000067798","NAV3"
"1021","ENSG00000067829","IDH3G"
"1022","ENSG00000067836","ROGDI"
"1023","ENSG00000067840","PDZD4"
"1024","ENSG00000067842","ATP2B3"
"1025","ENSG00000067900","ROCK1"
"1026","ENSG00000067955","CBFB"
"1027","ENSG00000067992","PDK3"
"1028","ENSG00000068001","HYAL2"
"1029","ENSG00000068024","HDAC4"
"1030","ENSG00000068028","RASSF1"
"1031","ENSG00000068078","FGFR3"
"1032","ENSG00000068079","IFI35"
"1033","ENSG00000068097","HEATR6"
"1034","ENSG00000068120","COASY"
"1035","ENSG00000068137","PLEKHH3"
"1036","ENSG00000068305","MEF2A"
"1037","ENSG00000068308","OTUD5"
"1038","ENSG00000068323","TFE3"
"1039","ENSG00000068354","TBC1D25"
"1040","ENSG00000068366","ACSL4"
"1041","ENSG00000068383","INPP5A"
"1042","ENSG00000068394","GPKOW"
"1043","ENSG00000068400","GRIPAP1"
"1044","ENSG00000068438","FTSJ1"
"1045","ENSG00000068489","PRR11"
"1046","ENSG00000068615","REEP1"
"1047","ENSG00000068650","ATP11A"
"1048","ENSG00000068654","POLR1A"
"1049","ENSG00000068697","LAPTM4A"
"1050","ENSG00000068724","TTC7A"
"1051","ENSG00000068745","IP6K2"
"1052","ENSG00000068781","STON1-GTF2A1L"
"1053","ENSG00000068784","SRBD1"
"1054","ENSG00000068796","KIF2A"
"1055","ENSG00000068831","RASGRP2"
"1056","ENSG00000068878","PSME4"
"1057","ENSG00000068885","IFT80"
"1058","ENSG00000068903","SIRT2"
"1059","ENSG00000068912","ERLEC1"
"1060","ENSG00000068971","PPP2R5B"
"1061","ENSG00000068976","PYGM"
"1062","ENSG00000068985","PAGE1"
"1063","ENSG00000069011","PITX1"
"1064","ENSG00000069018","TRPC7"
"1065","ENSG00000069020","MAST4"
"1066","ENSG00000069122","ADGRF5"
"1067","ENSG00000069188","SDK2"
"1068","ENSG00000069206","ADAM7"
"1069","ENSG00000069248","NUP133"
"1070","ENSG00000069275","NUCKS1"
"1071","ENSG00000069329","VPS35"
"1072","ENSG00000069345","DNAJA2"
"1073","ENSG00000069399","BCL3"
"1074","ENSG00000069424","KCNAB2"
"1075","ENSG00000069431","ABCC9"
"1076","ENSG00000069482","GAL"
"1077","ENSG00000069493","CLEC2D"
"1078","ENSG00000069509","FUNDC1"
"1079","ENSG00000069535","MAOB"
"1080","ENSG00000069667","RORA"
"1081","ENSG00000069696","DRD4"
"1082","ENSG00000069702","TGFBR3"
"1083","ENSG00000069764","PLA2G10"
"1084","ENSG00000069812","HES2"
"1085","ENSG00000069849","ATP1B3"
"1086","ENSG00000069869","NEDD4"
"1087","ENSG00000069943","PIGB"
"1088","ENSG00000069956","MAPK6"
"1089","ENSG00000069966","GNB5"
"1090","ENSG00000069974","RAB27A"
"1091","ENSG00000069998","HDHD5"
"1092","ENSG00000070010","UFD1"
"1093","ENSG00000070018","LRP6"
"1094","ENSG00000070019","GUCY2C"
"1095","ENSG00000070031","SCT"
"1096","ENSG00000070047","PHRF1"
"1097","ENSG00000070061","ELP1"
"1098","ENSG00000070081","NUCB2"
"1099","ENSG00000070087","PFN2"
"1100","ENSG00000070159","PTPN3"
"1101","ENSG00000070182","SPTB"
"1102","ENSG00000070190","DAPP1"
"1103","ENSG00000070193","FGF10"
"1104","ENSG00000070214","SLC44A1"
"1105","ENSG00000070269","TMEM260"
"1106","ENSG00000070366","SMG6"
"1107","ENSG00000070367","EXOC5"
"1108","ENSG00000070371","CLTCL1"
"1109","ENSG00000070388","FGF22"
"1110","ENSG00000070404","FSTL3"
"1111","ENSG00000070413","DGCR2"
"1112","ENSG00000070423","RNF126"
"1113","ENSG00000070444","MNT"
"1114","ENSG00000070476","ZXDC"
"1115","ENSG00000070495","JMJD6"
"1116","ENSG00000070501","POLB"
"1117","ENSG00000070526","ST6GALNAC1"
"1118","ENSG00000070540","WIPI1"
"1119","ENSG00000070601","FRMPD1"
"1120","ENSG00000070610","GBA2"
"1121","ENSG00000070614","NDST1"
"1122","ENSG00000070669","ASNS"
"1123","ENSG00000070718","AP3M2"
"1124","ENSG00000070729","CNGB1"
"1125","ENSG00000070731","ST6GALNAC2"
"1126","ENSG00000070748","CHAT"
"1127","ENSG00000070756","PABPC1"
"1128","ENSG00000070759","TESK2"
"1129","ENSG00000070761","CFAP20"
"1130","ENSG00000070770","CSNK2A2"
"1131","ENSG00000070778","PTPN21"
"1132","ENSG00000070785","EIF2B3"
"1133","ENSG00000070808","CAMK2A"
"1134","ENSG00000070814","TCOF1"
"1135","ENSG00000070831","CDC42"
"1136","ENSG00000070882","OSBPL3"
"1137","ENSG00000070886","EPHA8"
"1138","ENSG00000070915","SLC12A3"
"1139","ENSG00000070950","RAD18"
"1140","ENSG00000070961","ATP2B1"
"1141","ENSG00000070985","TRPM5"
"1142","ENSG00000071051","NCK2"
"1143","ENSG00000071054","MAP4K4"
"1144","ENSG00000071073","MGAT4A"
"1145","ENSG00000071082","RPL31"
"1146","ENSG00000071127","WDR1"
"1147","ENSG00000071189","SNX13"
"1148","ENSG00000071203","MS4A12"
"1149","ENSG00000071205","ARHGAP10"
"1150","ENSG00000071242","RPS6KA2"
"1151","ENSG00000071243","ING3"
"1152","ENSG00000071246","VASH1"
"1153","ENSG00000071282","LMCD1"
"1154","ENSG00000071462","BUD23"
"1155","ENSG00000071537","SEL1L"
"1156","ENSG00000071539","TRIP13"
"1157","ENSG00000071553","ATP6AP1"
"1158","ENSG00000071564","TCF3"
"1159","ENSG00000071575","TRIB2"
"1160","ENSG00000071626","DAZAP1"
"1161","ENSG00000071655","MBD3"
"1162","ENSG00000071677","PRLH"
"1163","ENSG00000071794","HLTF"
"1164","ENSG00000071859","FAM50A"
"1165","ENSG00000071889","FAM3A"
"1166","ENSG00000071894","CPSF1"
"1167","ENSG00000071909","MYO3B"
"1168","ENSG00000071967","CYBRD1"
"1169","ENSG00000071991","CDH19"
"1170","ENSG00000071994","PDCD2"
"1171","ENSG00000072041","SLC6A15"
"1172","ENSG00000072042","RDH11"
"1173","ENSG00000072062","PRKACA"
"1174","ENSG00000072071","ADGRL1"
"1175","ENSG00000072080","SPP2"
"1176","ENSG00000072110","ACTN1"
"1177","ENSG00000072121","ZFYVE26"
"1178","ENSG00000072133","RPS6KA6"
"1179","ENSG00000072134","EPN2"
"1180","ENSG00000072135","PTPN18"
"1181","ENSG00000072163","LIMS2"
"1182","ENSG00000072182","ASIC4"
"1183","ENSG00000072195","SPEG"
"1184","ENSG00000072201","LNX1"
"1185","ENSG00000072210","ALDH3A2"
"1186","ENSG00000072274","TFRC"
"1187","ENSG00000072310","SREBF1"
"1188","ENSG00000072315","TRPC5"
"1189","ENSG00000072364","AFF4"
"1190","ENSG00000072401","UBE2D1"
"1191","ENSG00000072415","MPP5"
"1192","ENSG00000072422","RHOBTB1"
"1193","ENSG00000072501","SMC1A"
"1194","ENSG00000072506","HSD17B10"
"1195","ENSG00000072518","MARK2"
"1196","ENSG00000072571","HMMR"
"1197","ENSG00000072609","CHFR"
"1198","ENSG00000072657","TRHDE"
"1199","ENSG00000072682","P4HA2"
"1200","ENSG00000072694","FCGR2B"
"1201","ENSG00000072736","NFATC3"
"1202","ENSG00000072756","TRNT1"
"1203","ENSG00000072778","ACADVL"
"1204","ENSG00000072786","STK10"
"1205","ENSG00000072803","FBXW11"
"1206","ENSG00000072818","ACAP1"
"1207","ENSG00000072832","CRMP1"
"1208","ENSG00000072840","EVC"
"1209","ENSG00000072849","DERL2"
"1210","ENSG00000072858","SIDT1"
"1211","ENSG00000072864","NDE1"
"1212","ENSG00000072952","IRAG1"
"1213","ENSG00000072954","TMEM38A"
"1214","ENSG00000072958","AP1M1"
"1215","ENSG00000073008","PVR"
"1216","ENSG00000073050","XRCC1"
"1217","ENSG00000073060","SCARB1"
"1218","ENSG00000073067","CYP2W1"
"1219","ENSG00000073111","MCM2"
"1220","ENSG00000073146","MOV10L1"
"1221","ENSG00000073150","PANX2"
"1222","ENSG00000073169","SELENOO"
"1223","ENSG00000073282","TP63"
"1224","ENSG00000073331","ALPK1"
"1225","ENSG00000073350","LLGL2"
"1226","ENSG00000073417","PDE8A"
"1227","ENSG00000073464","CLCN4"
"1228","ENSG00000073536","NLE1"
"1229","ENSG00000073578","SDHA"
"1230","ENSG00000073584","SMARCE1"
"1231","ENSG00000073598","FNDC8"
"1232","ENSG00000073605","GSDMB"
"1233","ENSG00000073614","KDM5A"
"1234","ENSG00000073670","ADAM11"
"1235","ENSG00000073711","PPP2R3A"
"1236","ENSG00000073712","FERMT2"
"1237","ENSG00000073734","ABCB11"
"1238","ENSG00000073737","DHRS9"
"1239","ENSG00000073754","CD5L"
"1240","ENSG00000073756","PTGS2"
"1241","ENSG00000073792","IGF2BP2"
"1242","ENSG00000073803","MAP3K13"
"1243","ENSG00000073849","ST6GAL1"
"1244","ENSG00000073861","TBX21"
"1245","ENSG00000073905","VDAC1P1"
"1246","ENSG00000073910","FRY"
"1247","ENSG00000073921","PICALM"
"1248","ENSG00000073969","NSF"
"1249","ENSG00000074047","GLI2"
"1250","ENSG00000074054","CLASP1"
"1251","ENSG00000074071","MRPS34"
"1252","ENSG00000074181","NOTCH3"
"1253","ENSG00000074201","CLNS1A"
"1254","ENSG00000074211","PPP2R2C"
"1255","ENSG00000074219","TEAD2"
"1256","ENSG00000074266","EED"
"1257","ENSG00000074276","CDHR2"
"1258","ENSG00000074317","SNCB"
"1259","ENSG00000074319","TSG101"
"1260","ENSG00000074356","NCBP3"
"1261","ENSG00000074370","ATP2A3"
"1262","ENSG00000074410","CA12"
"1263","ENSG00000074416","MGLL"
"1264","ENSG00000074527","NTN4"
"1265","ENSG00000074582","BCS1L"
"1266","ENSG00000074590","NUAK1"
"1267","ENSG00000074603","DPP8"
"1268","ENSG00000074621","SLC24A1"
"1269","ENSG00000074657","ZNF532"
"1270","ENSG00000074660","SCARF1"
"1271","ENSG00000074695","LMAN1"
"1272","ENSG00000074696","HACD3"
"1273","ENSG00000074706","IPCEF1"
"1274","ENSG00000074755","ZZEF1"
"1275","ENSG00000074771","NOX3"
"1276","ENSG00000074800","ENO1"
"1277","ENSG00000074803","SLC12A1"
"1278","ENSG00000074842","MYDGF"
"1279","ENSG00000074855","ANO8"
"1280","ENSG00000074935","TUBE1"
"1281","ENSG00000074964","ARHGEF10L"
"1282","ENSG00000074966","TXK"
"1283","ENSG00000075035","WSCD2"
"1284","ENSG00000075043","KCNQ2"
"1285","ENSG00000075073","TACR2"
"1286","ENSG00000075089","ACTR6"
"1287","ENSG00000075131","TIPIN"
"1288","ENSG00000075142","SRI"
"1289","ENSG00000075151","EIF4G3"
"1290","ENSG00000075188","NUP37"
"1291","ENSG00000075213","SEMA3A"
"1292","ENSG00000075218","GTSE1"
"1293","ENSG00000075223","SEMA3C"
"1294","ENSG00000075234","TTC38"
"1295","ENSG00000075239","ACAT1"
"1296","ENSG00000075240","GRAMD4"
"1297","ENSG00000075275","CELSR1"
"1298","ENSG00000075290","WNT8B"
"1299","ENSG00000075292","ZNF638"
"1300","ENSG00000075303","SLC25A40"
"1301","ENSG00000075336","TIMM21"
"1302","ENSG00000075340","ADD2"
"1303","ENSG00000075388","FGF4"
"1304","ENSG00000075391","RASAL2"
"1305","ENSG00000075399","VPS9D1"
"1306","ENSG00000075407","ZNF37A"
"1307","ENSG00000075413","MARK3"
"1308","ENSG00000075415","SLC25A3"
"1309","ENSG00000075420","FNDC3B"
"1310","ENSG00000075426","FOSL2"
"1311","ENSG00000075429","CACNG5"
"1312","ENSG00000075461","CACNG4"
"1313","ENSG00000075539","FRYL"
"1314","ENSG00000075568","TMEM131"
"1315","ENSG00000075618","FSCN1"
"1316","ENSG00000075624","ACTB"
"1317","ENSG00000075643","MOCOS"
"1318","ENSG00000075651","PLD1"
"1319","ENSG00000075673","ATP12A"
"1320","ENSG00000075702","WDR62"
"1321","ENSG00000075711","DLG1"
"1322","ENSG00000075785","RAB7A"
"1323","ENSG00000075790","BCAP29"
"1324","ENSG00000075826","SEC31B"
"1325","ENSG00000075856","SART3"
"1326","ENSG00000075884","ARHGAP15"
"1327","ENSG00000075886","TUBA3D"
"1328","ENSG00000075891","PAX2"
"1329","ENSG00000075914","EXOSC7"
"1330","ENSG00000075945","KIFAP3"
"1331","ENSG00000075975","MKRN2"
"1332","ENSG00000076003","MCM6"
"1333","ENSG00000076043","REXO2"
"1334","ENSG00000076053","RBM7"
"1335","ENSG00000076067","RBMS2"
"1336","ENSG00000076108","BAZ2A"
"1337","ENSG00000076201","PTPN23"
"1338","ENSG00000076242","MLH1"
"1339","ENSG00000076248","UNG"
"1340","ENSG00000076258","FMO4"
"1341","ENSG00000076321","KLHL20"
"1342","ENSG00000076344","RGS11"
"1343","ENSG00000076351","SLC46A1"
"1344","ENSG00000076356","PLXNA2"
"1345","ENSG00000076382","SPAG5"
"1346","ENSG00000076513","ANKRD13A"
"1347","ENSG00000076554","TPD52"
"1348","ENSG00000076555","ACACB"
"1349","ENSG00000076604","TRAF4"
"1350","ENSG00000076641","PAG1"
"1351","ENSG00000076650","GPATCH1"
"1352","ENSG00000076662","ICAM3"
"1353","ENSG00000076685","NT5C2"
"1354","ENSG00000076706","MCAM"
"1355","ENSG00000076716","GPC4"
"1356","ENSG00000076770","MBNL3"
"1357","ENSG00000076826","CAMSAP3"
"1358","ENSG00000076864","RAP1GAP"
"1359","ENSG00000076924","XAB2"
"1360","ENSG00000076928","ARHGEF1"
"1361","ENSG00000076944","STXBP2"
"1362","ENSG00000076984","MAP2K7"
"1363","ENSG00000077009","NMRK2"
"1364","ENSG00000077044","DGKD"
"1365","ENSG00000077063","CTTNBP2"
"1366","ENSG00000077080","ACTL6B"
"1367","ENSG00000077092","RARB"
"1368","ENSG00000077097","TOP2B"
"1369","ENSG00000077147","TM9SF3"
"1370","ENSG00000077150","NFKB2"
"1371","ENSG00000077152","UBE2T"
"1372","ENSG00000077157","PPP1R12B"
"1373","ENSG00000077232","DNAJC10"
"1374","ENSG00000077235","GTF3C1"
"1375","ENSG00000077238","IL4R"
"1376","ENSG00000077254","USP33"
"1377","ENSG00000077264","PAK3"
"1378","ENSG00000077274","CAPN6"
"1379","ENSG00000077279","DCX"
"1380","ENSG00000077312","SNRPA"
"1381","ENSG00000077327","SPAG6"
"1382","ENSG00000077348","EXOSC5"
"1383","ENSG00000077380","DYNC1I2"
"1384","ENSG00000077420","APBB1IP"
"1385","ENSG00000077454","LRCH4"
"1386","ENSG00000077458","FAM76B"
